X03103;N03100;E03102;Q03101;N03056;P03053;G03052;T03130;T03131;T03020;T03017;T03016;T03014;P03010;P03011;P03012;P03013;G03024;G03022;L03026;T03036;T03037;P03030;P03031;P03032;G03042;P03033;P03064;P03065;G03072;G03070;G03071;P03066;T03050;T03051;T03057;T03060;T03081;T03082;T03083;T03084;T03085;T03086;P03000;P03001;G03003;T03004;T03002;P03007;C01901;N03160;C03161;C03165;C03160;C03168;C03166;V03120;G03022;T03121;V03171;V03173;Z03172;Z03170;I03180;F03180;C03170;C03171;V06002;F06004;I06003;Z06003;C03184;C03185;T06018;E06018;V06006;V06007;D06006;E06007;I06007;D06007;I06008;K06008;I06006;E06000
%;rpm;kW;%;krpm;bar;kg/h;degC;degC;degC;degC;degC;degC;bar;bar;bar;bar;ton/h;ton/h;%;degC;degC;bar;bar;bar;ton/h;bar;bar;bar;kg/h;kg/h;kg/h;bar;degC;degC;degC;degC;degC;degC;degC;degC;degC;degC;bar;bar;ton/h;degC;degC;bar;rpm;rpm;%/%;sec;Hz;%/%;%/sec;%;ton/h;degC;V;V;V;%;A;Gauss;V;%/V;V;Hz;A;<-1;V;V;degC;kW;V;V;deg;kW;A;deg;A;<0-1>;A;kW
40.5175;900.4570;395.5650;54.5151;13.5600;0.9285;2046.9200;58.8359;58.8513;82.5747;77.1491;82.8236;31.9781;1.9667;2.5729;1.8599;0.3999;30.6408;3.3449;49.9593;56.9136;49.4726;4.6618;4.0790;3.1230;19.9710;0.9560;9.9688;9.4937;87.1552;323.4600;236.3070;0.4751;76.1631;51.2758;347.8550;311.5870;325.1150;329.4670;331.8390;332.2180;332.4990;332.5160;2.7966;2.1824;57.8821;24.9121;20.0000;0.1859;911.3740;900.4740;23.6000;1.4823;1.7928;0.3000;0.3000;89.0839;3.3449;2.4236;441.1000;440.1930;440.1630;44.8403;20.0708;7597.1000;4.9984;2.5003;440.1610;60.0306;601.5470;0.8125;426.3600;455.8400;46.3662;3.1793;557.4050;170.9500;14.4379;1495.3800;2499.2300;38.2972;1961.4100;0.9000;1239.2600;372.6340
41.0360;900.3790;401.0040;55.2247;13.6255;0.9335;2052.9000;58.8361;58.8522;82.5544;77.1060;82.7958;31.9225;1.9666;2.5727;1.8597;0.3999;30.6364;3.2765;49.9593;56.9136;49.4726;4.6616;4.0790;3.1228;19.9706;0.9559;9.9687;9.4937;88.0099;323.4380;235.4280;0.4751;76.4534;51.3268;348.8740;312.3510;325.1990;329.5960;331.9580;332.2970;332.6270;332.6290;2.7966;2.1824;57.8821;24.8979;20.0000;0.1859;911.3820;900.4280;23.6000;1.4823;1.7928;0.3000;0.3000;89.3048;3.2765;2.4422;441.1000;440.1910;440.2030;45.0727;20.1113;7611.0100;4.9984;2.5003;440.2050;60.0262;609.1740;0.8161;426.3600;455.8400;46.3754;3.2608;558.4010;173.0930;14.6359;1498.2600;2502.0200;38.2490;1965.0700;0.9000;1239.2600;379.0240
41.1709;900.3790;402.5020;55.3999;13.6931;0.9385;2058.9900;58.8434;58.8589;82.5694;77.1242;82.7987;31.9014;1.9666;2.5727;1.8597;0.3999;30.6367;3.2989;49.9593;56.9145;49.4726;4.6616;4.0790;3.1228;19.9706;0.9560;9.9687;9.4937;88.2614;323.4380;235.1840;0.4751;76.7277;51.2150;349.6700;312.8860;325.7050;330.1490;332.5290;332.8300;333.1730;333.1700;2.7966;2.1824;57.8821;24.8920;20.0000;0.1859;911.4330;900.4280;23.6000;1.4823;1.7928;0.3000;0.3000;89.2323;3.2989;2.4359;441.1000;440.1910;440.1810;45.2536;20.1450;7622.0200;4.9984;2.5003;440.1820;60.0271;612.1960;0.8153;426.3600;455.8400;46.4031;3.2896;559.1830;173.9310;14.6702;1500.3000;2504.3300;38.2091;1967.8100;0.9000;1239.2600;380.5600
41.3238;900.4390;405.9150;55.6227;13.7699;0.9442;2065.9900;58.8530;58.8682;82.5943;77.0925;82.8125;32.0747;1.9666;2.5727;1.8597;0.3999;30.6411;3.3804;49.9593;56.9260;49.4727;4.6616;4.0790;3.1228;19.9706;0.9560;9.9687;9.4937;88.8510;323.4380;234.5990;0.4751;77.0453;51.0358;350.5920;313.5540;326.3550;330.8090;333.2090;333.4830;333.8470;333.8190;2.7966;2.1824;57.8794;24.9397;20.0000;0.1859;911.5090;900.4280;23.6000;1.4823;1.7928;0.3000;0.3000;88.9682;3.3804;2.4138;441.1000;440.1910;440.1920;45.2742;20.1561;7625.6900;4.9984;2.5003;440.1920;60.0275;614.7100;0.8166;426.3600;455.8400;46.4580;3.3313;559.6160;174.7890;14.7792;1501.5000;2505.5000;38.1894;1969.2500;0.9000;1239.2600;382.7180
40.8498;900.5000;400.3360;54.9703;13.7348;0.9415;2062.7600;58.8559;58.8715;82.5574;77.0359;82.7781;32.1316;1.9667;2.5728;1.8599;0.3999;30.6459;3.3528;49.9593;56.9336;49.4766;4.6617;4.0791;3.1231;19.9727;0.9561;9.9687;9.4937;88.0789;323.4730;235.4020;0.4751;76.8673;50.7842;349.8250;312.9430;326.7190;331.1900;333.5690;333.8340;334.2210;334.1750;2.7967;2.1824;57.8794;24.9560;20.0000;0.1859;911.4960;900.5000;23.6000;1.4823;1.7928;0.3000;0.3000;89.0590;3.3528;2.4220;441.1000;440.1910;440.1860;45.0731;20.1138;7611.5200;4.9984;2.5003;440.1830;60.0324;607.4390;0.8136;426.3600;455.8400;46.4767;3.2468;558.4980;172.6340;14.5884;1498.2500;2502.1300;38.2428;1965.1600;0.9000;1239.2600;376.7800
40.4324;900.5110;395.6110;54.4047;13.6182;0.9328;2052.1800;58.8552;58.8669;82.5153;77.1444;82.7514;31.6482;1.9668;2.5730;1.8600;0.3999;30.6323;3.1427;49.9593;56.9376;49.4766;4.6617;4.0791;3.1231;19.9727;0.9561;9.9688;9.4937;87.2459;323.4730;236.2420;0.4751;76.3679;50.7368;348.1880;311.7420;326.2640;330.7420;333.0950;333.3410;333.7230;333.6960;2.7967;2.1824;57.8794;24.8242;20.0000;0.1859;911.4270;900.5100;23.6000;1.4823;1.7928;0.3000;0.3000;89.7406;3.1427;2.4787;441.1000;440.1870;440.1530;44.8548;20.0749;7598.5000;4.9984;2.5003;440.1530;60.0356;601.0980;0.8111;426.3600;455.8400;46.4632;3.1789;557.5650;170.8380;14.4342;1495.6400;2499.4300;38.2885;1961.8000;0.9000;1239.2600;371.7150
40.4847;900.4300;393.0290;54.4556;13.5120;0.9249;2042.5200;58.8461;58.8627;82.5331;77.2544;82.7917;31.5053;1.9669;2.5730;1.8600;0.3999;30.6308;3.1429;49.9593;56.9330;49.4763;4.6617;4.0791;3.1231;19.9727;0.9560;9.9688;9.4936;86.7130;323.4680;236.7630;0.4751;75.9316;50.9029;346.8750;310.8080;325.4730;329.9520;332.2780;332.5280;332.9080;332.9020;2.7967;2.1824;57.8823;24.7881;20.0000;0.1859;911.3710;900.5000;23.6000;1.4823;1.7928;0.3000;0.3000;89.7388;3.1429;2.4780;441.1000;440.1870;440.1810;44.9175;20.0712;7597.2500;4.9984;2.5003;440.1700;60.0286;600.7400;0.8121;426.3600;455.8400;46.4176;3.1819;557.2990;170.7150;14.3395;1495.1600;2499.0300;38.3026;1961.1100;0.9000;1239.2600;371.9580
43.0404;899.7810;402.0580;57.8193;13.5727;0.9297;2047.6500;58.8508;58.8658;82.5967;77.2162;82.8472;31.8583;1.9659;2.5717;1.8591;0.3999;30.6249;3.3283;49.9593;56.9256;49.4726;4.6591;4.0768;3.1218;19.9622;0.9550;9.9675;9.4928;88.4236;323.2980;234.8740;0.4747;76.2367;51.2528;348.1770;311.8440;324.9940;329.4430;331.7430;332.0370;332.3960;332.3980;2.7956;2.1821;57.8827;24.8903;20.0000;0.1859;911.4140;899.8790;23.6000;1.4823;1.7928;0.3000;0.3000;89.1321;3.3283;2.4272;441.1000;439.8910;438.7910;52.2249;21.2607;7991.7200;4.9984;2.5003;438.9850;59.9854;690.7930;0.7647;426.3600;455.8400;46.4142;3.5201;581.0900;193.2660;14.5513;1553.9000;2563.4400;37.0324;2046.3800;0.9000;1239.2600;401.6280
43.8692;899.9450;422.0530;59.0039;14.0844;0.9677;2094.3500;58.8959;58.9113;82.7370;76.9768;82.9116;32.7951;1.9661;2.5720;1.8593;0.3999;30.6605;3.7900;49.9593;56.9496;49.4775;4.6606;4.0780;3.1225;19.9672;0.9556;9.9673;9.4932;91.3690;323.4080;232.0390;0.4749;78.4283;51.2378;355.1620;316.9250;327.2050;331.6720;333.9740;334.2930;334.6440;334.6550;2.7964;2.1823;57.8749;25.1505;20.0000;0.1858;911.8320;900.0550;23.6000;1.4823;1.7928;0.3000;0.3000;87.6388;3.7900;2.3021;441.1000;440.0380;440.1350;49.9274;21.1644;7960.1600;4.9984;2.5003;440.3320;59.9963;694.7550;0.7774;426.3600;455.8400;46.7068;3.8929;584.9280;197.3260;15.0908;1570.7100;2577.7600;36.9723;2059.4400;0.9000;1239.2600;411.9140
43.0826;900.5170;431.5390;58.0463;14.5127;0.9994;2133.3600;58.9555;58.9712;82.7154;76.5969;82.8104;33.5545;1.9665;2.5725;1.8596;0.3999;30.6826;3.9600;49.9572;57.0102;49.5009;4.6621;4.0790;3.1232;19.9742;0.9561;9.9670;9.4922;93.4681;323.5120;230.0440;0.4752;80.2049;50.1699;359.9220;320.1480;331.0750;335.5630;337.8790;338.1940;338.5710;338.5610;2.7968;2.1824;57.8749;25.3574;20.0000;0.1858;912.1120;900.5240;23.6000;1.4823;1.7928;0.3000;0.3000;87.0937;3.9600;2.2581;441.1000;440.1950;440.1220;46.9601;20.4673;7729.4900;4.9984;2.5003;440.1390;60.0363;650.1840;0.8164;426.3600;455.8400;47.0468;3.6948;567.2490;184.8620;15.5675;1521.5700;2526.2500;37.8102;1995.8800;0.9000;1239.2600;404.5150
42.3499;900.6180;419.8170;57.0240;14.3020;0.9835;2114.1300;58.9732;58.9889;82.4691;76.6302;82.5944;32.5578;1.9668;2.5730;1.8599;0.3999;30.6473;3.2957;49.9570;57.0600;49.5204;4.6623;4.0796;3.1234;19.9788;0.9561;9.9670;9.4922;91.4613;323.5280;232.0550;0.4752;79.1878;48.8828;355.9710;317.0920;332.7080;337.1880;339.4970;339.8200;340.2250;340.1810;2.7971;2.1824;57.8753;25.0831;20.0000;0.1858;911.9910;900.5610;23.6000;1.4823;1.7928;0.3000;0.3000;89.2465;3.2957;2.4393;441.1000;440.2110;440.1670;46.2803;20.3319;7684.5000;4.9984;2.5003;440.1570;60.0387;634.8630;0.8167;426.3600;455.8400;47.1948;3.5502;563.9230;180.4770;15.1836;1512.7100;2516.9600;37.9744;1984.0800;0.9000;1239.2600;395.3080
43.3856;900.3580;431.0800;58.4682;14.3213;0.9853;2116.0300;59.0146;59.0304;82.6044;77.1381;82.7474;31.4679;1.9667;2.5728;1.8598;0.3999;30.6240;3.1490;49.9570;57.0906;49.5204;4.6608;4.0783;3.1224;19.9772;0.9558;9.9670;9.4922;93.0683;323.4480;230.3840;0.4751;79.3172;48.8498;356.4750;317.4940;332.4460;336.9110;339.2170;339.5430;339.9590;339.8930;2.7965;2.1824;57.8793;24.7917;20.0000;0.1859;912.0570;900.3360;23.6000;1.4823;1.7928;0.3000;0.3000;89.7172;3.1490;2.4750;441.1000;440.2350;440.2220;46.5929;20.3866;7702.7500;4.9984;2.5003;440.2240;60.0254;648.6010;0.8255;426.3600;455.8400;47.3228;3.7009;565.1170;184.3130;15.6075;1516.4100;2520.9200;37.9188;1988.7100;0.9000;1239.2600;408.2440
43.6910;900.3640;433.7740;58.8608;14.4210;0.9926;2125.0100;59.0591;59.0750;82.8292;76.9772;82.9577;33.0889;1.9662;2.5722;1.8595;0.3999;30.6765;4.0123;49.9570;57.1294;49.5237;4.6607;4.0781;3.1224;19.9787;0.9558;9.9670;9.4922;93.4881;323.4400;229.9690;0.4751;79.7506;48.7382;357.6900;318.3430;332.9960;337.4250;339.7740;340.0850;340.5030;340.4050;2.7964;2.1824;57.8785;25.2633;20.0000;0.1859;912.1270;900.3810;23.6000;1.4823;1.7928;0.3000;0.3000;86.9206;4.0123;2.2414;441.1000;440.2370;440.2360;46.7921;20.4250;7715.5400;4.9984;2.5003;440.2400;60.0255;653.5050;0.8262;426.3600;455.8400;47.4775;3.7358;566.0510;185.6960;15.6792;1519.0000;2523.6100;37.8736;1992.0500;0.9000;1239.2600;411.6920
43.8483;900.3880;438.1270;59.0970;14.5319;1.0009;2135.1200;59.1119;59.1280;82.6683;76.4160;82.7571;34.0002;1.9661;2.5721;1.8593;0.3999;30.6833;3.9939;49.9570;57.1734;49.5368;4.6607;4.0782;3.1223;19.9807;0.9558;9.9670;9.4922;94.2676;323.4400;229.1950;0.4751;80.2300;48.4134;358.9510;319.2010;333.8720;338.2740;340.6550;340.9780;341.3990;341.2820;2.7964;2.1824;57.8781;25.5357;20.0000;0.1859;912.1950;900.3880;23.6000;1.4823;1.7928;0.3000;0.3000;86.9834;3.9939;2.2502;441.1000;440.2370;440.2490;46.7143;20.4092;7710.2700;4.9984;2.5003;440.2480;60.0275;654.7780;0.8292;426.3600;455.8400;47.6337;3.7708;565.7470;186.0830;15.8355;1517.9300;2522.4500;37.8885;1990.6800;0.9000;1239.2600;413.9860
43.7680;900.4400;437.0390;58.9881;14.5427;1.0016;2136.0500;59.1580;59.1741;82.5183;76.6913;82.6107;32.3784;1.9666;2.5728;1.8598;0.3999;30.6374;3.2496;49.9570;57.2162;49.5473;4.6607;4.0782;3.1223;19.9826;0.9558;9.9670;9.4922;94.1179;323.4700;229.3610;0.4751;80.2623;48.0412;358.7780;319.0140;334.5020;338.8950;341.3320;341.6170;342.0400;341.9500;2.7967;2.1824;57.8791;25.1028;20.0000;0.1859;912.1950;900.4400;23.6000;1.4823;1.7928;0.3000;0.3000;89.3935;3.2496;2.4504;441.1000;440.2370;440.2490;46.6558;20.3981;7706.9100;4.9984;2.5003;440.2480;60.0275;653.4300;0.8290;426.3600;455.8400;47.7721;3.7533;565.4360;185.6800;15.7996;1517.2500;2521.7200;37.9028;1989.7300;0.9000;1239.2600;412.9900
43.5795;900.5030;436.0400;58.7439;14.5238;1.0002;2134.3600;59.1975;59.2136;82.6881;77.0275;82.7969;32.1835;1.9667;2.5728;1.8599;0.3999;30.6471;3.4716;49.9570;57.2502;49.5550;4.6607;4.0782;3.1223;19.9871;0.9559;9.9671;9.4922;93.9525;323.4700;229.5390;0.4751;80.1844;47.9098;358.4090;318.7270;334.6620;339.0350;341.5050;341.7240;342.1910;342.1250;2.7967;2.1824;57.8791;25.0601;20.0000;0.1859;912.1950;900.4400;23.6000;1.4823;1.7928;0.3000;0.3000;88.6723;3.4716;2.3878;441.1000;440.2370;440.2150;46.5303;20.3743;7698.6300;4.9984;2.5003;440.2130;60.0320;650.4550;0.8286;426.3600;455.8400;47.8740;3.7249;564.8600;184.8890;15.7742;1515.5000;2519.8800;37.9308;1987.5600;0.9000;1239.2600;410.9350
42.5140;900.5510;420.6190;57.2646;14.3444;0.9867;2117.9800;59.2152;59.2309;82.7107;76.7573;82.8369;33.4066;1.9667;2.5729;1.8599;0.3999;30.6837;3.9188;49.9570;57.2735;49.5550;4.6621;4.0790;3.1233;19.9925;0.9560;9.9675;9.4922;91.7586;323.5590;231.7790;0.4752;79.3929;47.8191;355.8070;316.8270;334.2030;338.5970;341.0430;341.2280;341.7180;341.6530;2.7971;2.1826;57.8791;25.4096;20.0000;0.1859;912.0500;900.5820;23.6000;1.4823;1.7928;0.3000;0.3000;87.2283;3.9188;2.2691;441.1000;440.1860;440.0270;46.6493;20.3653;7695.6400;4.9984;2.5003;440.0260;60.0367;638.0040;0.8165;426.3600;455.8400;47.8971;3.5276;564.4700;181.3290;15.2344;1513.7000;2518.2300;37.9378;1986.0800;0.9000;1239.2600;397.0460
40.3917;901.0480;406.2020;54.4262;14.0903;0.9677;2095.2200;59.2268;59.2426;82.4849;76.7468;82.6429;32.5211;1.9675;2.5740;1.8606;0.3999;30.6577;3.2886;49.9570;57.2768;49.5545;4.6634;4.0804;3.1239;20.0000;0.9565;9.9685;9.4931;89.4290;323.6390;234.2100;0.4754;78.3312;48.1290;352.6280;314.5850;332.4280;336.8440;339.2580;339.3900;339.9070;339.8820;2.7977;2.1829;57.8835;25.1751;20.0000;0.1859;911.7930;900.9000;23.6000;1.4823;1.7928;0.3000;0.3000;89.2733;3.2886;2.4410;441.1000;440.0760;439.4130;47.0174;20.4641;7728.5600;4.9984;2.5003;439.5510;60.0699;625.9640;0.7843;426.3600;455.8400;47.8512;3.3417;567.4300;178.0060;14.8435;1519.1600;2524.0300;37.7626;1995.3900;0.9000;1239.2600;373.7540
40.6273;900.5490;395.6770;54.6759;13.6630;0.9360;2056.1300;59.2015;59.2186;82.4123;77.2073;82.6450;31.1063;1.9673;2.5737;1.8603;0.3999;30.6138;2.7914;49.9570;57.2495;49.5457;4.6615;4.0791;3.1230;19.9940;0.9559;9.9685;9.4932;87.2827;323.5300;236.2240;0.4752;76.5507;48.6422;347.1910;310.7050;329.6740;334.0620;336.4510;336.5610;337.0780;337.0810;2.7969;2.1826;57.8870;24.7848;20.0000;0.1859;911.4930;900.5520;23.6000;1.4823;1.7928;0.3000;0.3000;90.8819;2.7914;2.5741;441.1000;440.1880;440.2230;44.9512;20.0978;7606.1700;4.9984;2.5003;440.2220;60.0366;604.1780;0.8118;426.3600;455.8400;47.6463;3.2187;558.5030;171.8110;14.4183;1498.3300;2502.0800;38.2455;1965.0500;0.9000;1239.2600;373.9980
40.8134;900.4850;399.2030;54.9495;13.5721;0.9294;2048.0400;59.1898;59.2030;82.6528;77.4721;82.9097;31.4583;1.9668;2.5730;1.8600;0.3999;30.6326;3.2674;49.9570;57.2081;49.5263;4.6611;4.0785;3.1225;19.9883;0.9558;9.9685;9.4932;87.6668;323.4650;235.7940;0.4752;76.2776;49.8531;347.0910;310.8450;326.9240;331.2810;333.6520;333.7470;334.2490;334.2460;2.7966;2.1826;57.8859;24.8843;20.0000;0.1859;911.4370;900.4880;23.6000;1.4823;1.7928;0.3000;0.3000;89.3337;3.2674;2.4424;441.1000;440.1900;440.1840;45.0666;20.1128;7611.2000;4.9984;2.5003;440.1840;60.0311;607.1050;0.8136;426.3600;455.8400;47.4643;3.2401;558.4340;172.5330;14.5540;1498.2300;2502.2200;38.2463;1965.0800;0.9000;1239.2600;376.5680
40.6940;900.4850;398.4540;54.7736;13.5978;0.9314;2050.2700;59.1698;59.1849;82.6540;76.9752;82.8898;33.0263;1.9665;2.5725;1.8596;0.3999;30.6671;3.7460;49.9570;57.1733;49.5190;4.6611;4.0785;3.1225;19.9862;0.9559;9.9685;9.4932;87.6065;323.4650;235.8610;0.4752;76.4327;50.5658;347.9510;311.5720;325.9070;330.2690;332.6420;332.7180;333.2290;333.1810;2.7967;2.1826;57.8828;25.3112;20.0000;0.1859;911.4370;900.4880;23.6000;1.4823;1.7928;0.3000;0.3000;87.7851;3.7460;2.3158;441.1000;440.1900;440.1770;44.9146;20.0851;7601.9000;4.9984;2.5003;440.1770;60.0313;604.3930;0.8139;426.3600;455.8400;47.3262;3.2162;557.7780;171.7730;14.5344;1496.3800;2500.2200;38.2791;1962.6800;0.9000;1239.2600;375.0390
40.3543;900.5040;395.2110;54.3073;13.5708;0.9293;2047.9200;59.1439;59.1590;82.4379;76.9111;82.6710;32.1568;1.9668;2.5728;1.8600;0.3999;30.6347;3.1384;49.9542;57.1434;49.5155;4.6611;4.0786;3.1226;19.9842;0.9559;9.9688;9.4932;87.1265;323.4690;236.3550;0.4752;76.3214;50.8099;347.6900;311.4060;325.5070;329.8680;332.2170;332.3010;332.8410;332.7510;2.7967;2.1826;57.8829;25.0516;20.0000;0.1859;911.4370;900.5080;23.6000;1.4823;1.7928;0.3000;0.3000;89.7553;3.1384;2.4815;441.1000;440.1900;440.1540;44.7130;20.0505;7590.3000;4.9984;2.5003;440.1560;60.0356;599.1430;0.8120;426.3600;455.8400;47.1888;3.1622;556.9840;170.3360;14.4346;1494.1200;2497.9000;38.3179;1959.8100;0.9000;1239.2600;370.9170
40.0874;900.5040;390.3120;53.9273;13.4656;0.9214;2038.3300;59.1077;59.1226;82.4591;77.3764;82.7210;30.8379;1.9670;2.5733;1.8601;0.3999;30.6094;2.8067;49.9542;57.1104;49.5076;4.6611;4.0786;3.1228;19.9824;0.9560;9.9688;9.4932;86.3171;323.4690;237.1560;0.4752;75.8790;51.0346;346.3380;310.4340;324.8580;329.2280;331.5750;331.6620;332.1980;332.0710;2.7967;2.1826;57.8825;24.6616;20.0000;0.1859;911.3080;900.4990;23.6000;1.4823;1.7928;0.3000;0.3000;90.8306;2.8067;2.5689;441.1000;440.1860;440.1580;44.6110;20.0308;7583.4600;4.9984;2.5003;440.1580;60.0349;594.9080;0.8100;426.3600;455.8400;47.0265;3.1118;556.4350;169.0760;14.2590;1492.7300;2496.4900;38.3443;1957.9600;0.9000;1239.2600;367.3560
40.3607;900.4340;392.9880;54.3043;13.4407;0.9197;2036.1300;59.0731;59.0880;82.6531;77.4073;82.9233;31.7086;1.9667;2.5728;1.8599;0.3999;30.6392;3.3787;49.9542;57.0735;49.4996;4.6611;4.0786;3.1226;19.9785;0.9559;9.9688;9.4932;86.6538;323.4680;236.7910;0.4751;75.8035;51.4490;346.3820;310.5370;324.1420;328.4960;330.8530;330.9870;331.4830;331.3480;2.7966;2.1826;57.8821;24.8877;20.0000;0.1859;911.3080;900.4260;23.6000;1.4823;1.7928;0.3000;0.3000;88.9728;3.3787;2.4129;441.1000;440.1910;440.1560;44.7465;20.0442;7588.1700;4.9984;2.5003;440.1490;60.0281;598.3340;0.8127;426.3600;455.8400;46.8848;3.1614;556.5620;169.9260;14.3632;1493.1900;2497.0100;38.3394;1958.5300;0.9000;1239.2600;370.6880
41.2818;900.2930;399.8390;55.5297;13.5322;0.9266;2044.3900;59.0506;59.0662;82.6083;77.0057;82.8530;32.6571;1.9663;2.5722;1.8594;0.3999;30.6512;3.5803;49.9542;57.0496;49.4919;4.6605;4.0781;3.1222;19.9743;0.9557;9.9686;9.4932;87.6995;323.4020;235.6990;0.4750;76.2063;51.6432;347.8740;311.6730;324.2240;328.5580;330.9190;331.0950;331.5640;331.4080;2.7964;2.1823;57.8821;25.1367;20.0000;0.1859;911.3770;900.2890;23.6000;1.4823;1.7928;0.3000;0.3000;88.3192;3.5803;2.3605;441.1000;440.1980;440.2850;45.3078;20.1588;7626.6000;4.9984;2.5003;440.2780;60.0195;613.4800;0.8157;426.3600;455.8400;46.8162;3.3244;559.7440;174.3200;14.5826;1502.4700;2506.5600;38.1895;1970.0800;0.9000;1239.2600;381.6230
41.3866;900.3850;406.1880;55.7006;13.7556;0.9432;2064.7200;59.0425;59.0585;82.5231;76.9916;82.7342;32.0309;1.9666;2.5725;1.8596;0.3999;30.6335;3.2350;49.9542;57.0417;49.4925;4.6607;4.0782;3.1223;19.9747;0.9559;9.9686;9.4935;88.8812;323.4410;234.5600;0.4751;77.1357;51.4993;350.8070;313.7900;325.4960;329.8390;332.2200;332.4190;332.8720;332.6940;2.7964;2.1824;57.8786;24.9525;20.0000;0.1859;911.5080;900.3770;23.6000;1.4823;1.7928;0.3000;0.3000;89.4395;3.2350;2.4539;441.1000;440.1980;440.2020;45.3872;20.1713;7630.4500;4.9984;2.5003;440.2000;60.0239;615.9010;0.8163;426.3600;455.8400;46.8303;3.3352;559.8710;175.0260;14.7846;1502.1100;2506.2200;38.1758;1970.0900;0.9000;1239.2600;383.3320
41.1821;900.4800;404.3300;55.4184;13.8020;0.9465;2068.8700;59.0262;59.0413;82.5782;77.1588;82.7893;31.7519;1.9667;2.5728;1.8599;0.3999;30.6355;3.2562;49.9542;57.0417;49.4966;4.6612;4.0786;3.1229;19.9747;0.9560;9.9686;9.4935;88.6861;323.4700;234.7840;0.4751;77.2811;51.0451;350.9580;313.8090;326.6900;331.0650;333.4430;333.6650;334.1040;333.9010;2.7966;2.1824;57.8786;24.8659;20.0000;0.1859;911.5080;900.4700;23.6000;1.4823;1.7928;0.3000;0.3000;89.3710;3.2562;2.4471;441.1000;440.1980;440.1880;45.1814;20.1317;7617.5200;4.9984;2.5003;440.1850;60.0320;611.7680;0.8164;426.3600;455.8400;46.8354;3.2912;558.9700;173.8930;14.7259;1499.6700;2503.5900;38.2211;1966.9000;0.9000;1239.2600;380.8010
40.7587;900.5230;400.7090;54.8530;13.7474;0.9424;2063.9300;59.0075;59.0226;82.6038;77.0882;82.8194;32.1766;1.9667;2.5728;1.8599;0.3999;30.6494;3.4319;49.9531;57.0391;49.4966;4.6617;4.0792;3.1231;19.9767;0.9561;9.9686;9.4935;88.1268;323.4720;235.3670;0.4751;77.0197;50.7669;349.9710;313.0450;326.9710;331.3500;333.7500;333.9700;334.4180;334.1860;2.7966;2.1824;57.8790;24.9807;20.0000;0.1859;911.5080;900.5020;23.6000;1.4823;1.7928;0.3000;0.3000;88.8028;3.4319;2.4001;441.1000;440.1980;440.1680;44.8988;20.0845;7601.7000;4.9984;2.5003;440.1860;60.0362;605.1640;0.8145;426.3600;455.8400;46.8166;3.2309;557.8820;172.1160;14.6167;1496.5100;2500.2900;38.2733;1962.8900;0.9000;1239.2600;375.8000
40.4240;900.5230;394.5790;54.3828;13.5894;0.9306;2049.5400;58.9832;58.9983;82.5077;77.0524;82.7384;31.9406;1.9668;2.5728;1.8599;0.3999;30.6372;3.2118;49.9531;57.0257;49.4958;4.6617;4.0791;3.1230;19.9784;0.9560;9.9688;9.4935;87.0679;323.4720;236.4130;0.4751;76.3375;50.7042;347.7640;311.4260;326.3360;330.7230;333.1430;333.2910;333.7520;333.5180;2.7969;2.1824;57.8790;24.9165;20.0000;0.1859;911.4320;900.5020;23.6000;1.4823;1.7928;0.3000;0.3000;89.5166;3.2118;2.4606;441.1000;440.1980;440.1680;44.7528;20.0559;7592.4700;4.9984;2.5003;440.1860;60.0350;599.8230;0.8123;426.3600;455.8400;46.7358;3.1637;557.1030;170.4700;14.4070;1494.4900;2498.2400;38.3139;1960.2300;0.9000;1239.2600;371.4790
40.0229;900.5230;390.0550;53.8403;13.4794;0.9224;2039.5900;58.9596;58.9724;82.4945;77.2606;82.7535;31.3211;1.9670;2.5730;1.8600;0.3999;30.6247;3.0242;49.9531;57.0072;49.4880;4.6617;4.0791;3.1231;19.9784;0.9560;9.9688;9.4935;86.3357;323.4720;237.1510;0.4751;75.8831;50.9423;346.4540;310.5060;325.3180;329.7380;332.1630;332.2600;332.7120;332.4890;2.7969;2.1824;57.8830;24.7475;20.0000;0.1859;911.2990;900.5100;23.6000;1.4823;1.7928;0.3000;0.3000;90.1247;3.0242;2.5104;441.1000;440.1860;440.1550;44.5602;20.0214;7580.5200;4.9984;2.5003;440.1540;60.0355;593.8360;0.8097;426.3600;455.8400;46.6470;3.1042;556.2420;168.7870;14.2551;1492.1000;2495.9200;38.3519;1957.1600;0.9000;1239.2600;366.5870
40.5825;900.3660;392.3740;54.5778;13.4103;0.9174;2033.3000;58.9374;58.9523;82.5650;77.3337;82.8375;31.5015;1.9667;2.5727;1.8598;0.3999;30.6272;3.1895;49.9531;56.9832;49.4801;4.6611;4.0784;3.1228;19.9745;0.9558;9.9688;9.4935;86.4936;323.4300;236.9330;0.4749;75.6198;51.3116;345.8650;310.1390;324.2790;328.7170;331.1510;331.2010;331.6550;331.4580;2.7965;2.1824;57.8824;24.8014;20.0000;0.1859;911.2570;900.3640;23.6000;1.4823;1.7928;0.3000;0.3000;89.5862;3.1895;2.4649;441.1000;440.1930;440.2660;44.8078;20.0676;7596.0300;4.9984;2.5003;440.2560;60.0229;601.4340;0.8135;426.3600;455.8400;46.5570;3.2034;557.6880;171.0010;14.3313;1496.7900;2500.6200;38.2914;1962.6600;0.9000;1239.2600;373.0740
